identity	canonical_card_name	canonical_card_id	current_source_pool	relationship_class	certified_identity_claim_ids	exact_card_facts	relationship_evidence	source_ids	exact_source_locators	baseline_disposition	current_disposition	limitation	public_rationale	owner_decision	display_priority
BANT	Rafiq of the Many	c6e17443-2379-419d-8c32-13ea9bf52993	data/raw-factions/bant/bant.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	bant_claim_0006;bant_claim_0008	Legendary Creature — Human Knight; CI=WUG; oracle_id=c6e17443-2379-419d-8c32-13ea9bf52993	Rafiq is the clearest Bant champion expression: one worthy attacker receives the force and recognition of the whole.	src_vm_bant_evidence_ledger_20260528;src_vm_bant_manual_fill_20260529	src_vm_bant_evidence_ledger_20260528=docs/research/bant/bant-evidence-ledger.md;src_vm_bant_manual_fill_20260529=docs/research/bant/bant-manual-fill.md	REVIEW_REQUIRED	APPROVED_PUBLIC	Card data and deck guidance require live verification before runtime Commander Compass use. The player wants broad go-wide tokens, prison control, or ramp with no champion frame. Provenance resolves and existing Commander guidance states a bounded relationship; public wording still requires owner approval.	Rafiq is the clearest Bant champion expression: one worthy attacker receives the force and recognition of the whole.	APPROVE	1
BANT	Chulane, Teller of Tales	ebf7ce9b-9e5e-4557-9e28-76556997f0ee	data/raw-factions/bant/bant.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Druid; CI=WUG; oracle_id=ebf7ce9b-9e5e-4557-9e28-76556997f0ee	Manual-fill guidance places creature-forward value and clean creature-based combo inside Bant when the line remains creature/community framed.	src_vm_bant_manual_fill_20260529	src_vm_bant_manual_fill_20260529=docs/research/bant/bant-manual-fill.md	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Commander-specific claims are curation support, not live recommendation output. The deck becomes generic combo efficiency with no communal or creature-forward identity. Candidate resolves only to support records, not a substantive certified identity claim.	None	NOT_APPLICABLE	2
BANT	Tuvasa the Sunlit	6a83d976-8087-48d7-b6f5-63efb8329e99	data/raw-factions/bant/bant.profile.json#/commander_compass/native_fit_commanders/2	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Merfolk Shaman; CI=WUG; oracle_id=6a83d976-8087-48d7-b6f5-63efb8329e99	The workbook and manual-fill notes support enchantress and aura engines as Bant-facing when they stay creature-centered instead of prison-centered.	src_vm_bant_manual_fill_20260529;src_vm_commander_workbook_20260529	src_vm_bant_manual_fill_20260529=docs/research/bant/bant-manual-fill.md;src_vm_commander_workbook_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.xlsx	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Use as lane support only until Commander Compass promotion. The enchantment package is primarily tax, denial, or prison without a creature/community frame. Candidate resolves only to support records, not a substantive certified identity claim.	None	NOT_APPLICABLE	3
BANT	Morska, Undersea Sleuth	80ea3e65-946d-42c3-a26f-3d74e81d70b4	data/raw-factions/bant/bant.profile.json#/commander_compass/native_fit_commanders/3	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Vedalken Fish Detective; CI=WUG; oracle_id=80ea3e65-946d-42c3-a26f-3d74e81d70b4	The Commander workbook identifies Deep Clue Sea as a Bant value and Clue-token expression with White structure, Blue card draw, and Green support.	src_vm_commander_workbook_20260529	src_vm_commander_workbook_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.xlsx	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Workbook curation is not yet runtime recommendation data. The player wants fast combat or non-Bant artifact control rather than incremental Clue value. Candidate resolves only to support records, not a substantive certified identity claim.	None	NOT_APPLICABLE	4
BANT	Derevi, Empyrial Tactician	afa49a09-146f-4439-850e-dd1938c93cef	data/raw-factions/bant/bant.profile.json#/commander_compass/weird_stretch_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Bird Wizard; CI=WUG; oracle_id=afa49a09-146f-4439-850e-dd1938c93cef	Evasive tempo and creature-based tap/untap value can remain Bant-facing.	src_vm_bant_manual_fill_20260529;src_vm_commander_workbook_20260529	src_vm_bant_manual_fill_20260529=docs/research/bant/bant-manual-fill.md;src_vm_commander_workbook_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.xlsx	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Derevi must be strategy-qualified before recommendation. The build is hard-lock stax, resource denial, or prison-first control. Candidate resolves only to support records, not a substantive certified identity claim.	None	NOT_APPLICABLE	5
BANT	Roon of the Hidden Realm	fd336830-4a11-42b8-9fc7-d7526f569124	data/raw-factions/bant/bant.profile.json#/commander_compass/advanced_complexity_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Rhino Soldier; CI=WUG; oracle_id=fd336830-4a11-42b8-9fc7-d7526f569124	Manual-fill guidance and workbook rows support blink and ETB value as Bant-facing when creature/community framing stays present.	src_vm_bant_manual_fill_20260529;src_vm_commander_workbook_20260529	src_vm_bant_manual_fill_20260529=docs/research/bant/bant-manual-fill.md;src_vm_commander_workbook_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.xlsx	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Runtime complexity lane is not implemented in VM-159. The player dislikes trigger management or slower value engines. Candidate resolves only to support records, not a substantive certified identity claim.	None	NOT_APPLICABLE	6
BANT	Jenara, Asura of War	d06cd670-7ffc-4295-97d1-0eff042fb6d5	data/raw-factions/bant/bant.profile.json#/commander_compass/iconic_lore_forward_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Angel; CI=WUG; oracle_id=d06cd670-7ffc-4295-97d1-0eff042fb6d5	Jenara is a Bant-associated legendary angel and supports an honor-coded protected-threat lane.	src_vm_bant_evidence_ledger_20260528;src_vm_bant_manual_fill_20260529	src_vm_bant_evidence_ledger_20260528=docs/research/bant/bant-evidence-ledger.md;src_vm_bant_manual_fill_20260529=docs/research/bant/bant-manual-fill.md	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Specific angel hierarchy is not inferred from this card. The user wants broad board consensus or prison control rather than a focused protected threat. Candidate resolves only to support records, not a substantive certified identity claim.	None	NOT_APPLICABLE	7
ESPER	Y'shtola, Night's Blessed	3268251a-8292-44f9-9267-c961b182f739	data/raw-factions/esper/esper.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	esper_claim_0003;esper_claim_0005;esper_claim_0006	Legendary Creature — Cat Warlock; CI=WUB; oracle_id=3268251a-8292-44f9-9267-c961b182f739	Scions & Spellcraft is an exact White/Blue/Black support deck, and Y'shtola turns answers and card flow into a steady advantage plan that fits Esper's knowledge-first control lane.	src_vm_wub_commander_jsonl_20260529	src_vm_wub_commander_jsonl_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support; not Esper canon evidence. Do not treat crossover story context as Alaran Esper lore. The player wants fast combat, low bookkeeping, or Alaran Esper story grounding. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	1
ESPER	Aminatou, Veil Piercer	bf45f5ee-4d5f-4920-b612-b5492c2f035d	data/raw-factions/esper/esper.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	esper_claim_0003;esper_claim_0004;esper_claim_0005	Legendary Creature — Human Wizard; CI=WUB; oracle_id=bf45f5ee-4d5f-4920-b612-b5492c2f035d	Miracle Worker is exact White/Blue/Black support, and Aminatou rewards library setup, enchantment engines, and perfectly timed miracle turns.	src_vm_wub_commander_jsonl_20260529	src_vm_wub_commander_jsonl_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support; not Esper canon evidence. The player dislikes topdeck planning, enchantment engines, or careful sequencing. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	2
ESPER	Oloro, Ageless Ascetic	620ff5f2-7d3f-467f-943d-3b62c2135023	data/raw-factions/esper/esper.profile.json#/commander_compass/native_fit_commanders/2	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	esper_claim_0003;esper_claim_0006;esper_claim_0007	Legendary Creature — Giant Soldier; CI=WUB; oracle_id=620ff5f2-7d3f-467f-943d-3b62c2135023	Eternal Bargain is exact White/Blue/Black support, and Oloro turns life gain, card draw, and artifact value into a slow plan of inevitability.	src_vm_wub_commander_jsonl_20260529	src_vm_wub_commander_jsonl_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support; not Esper canon evidence. The player wants proactive combat or dislikes a slower command-zone engine. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	3
ESPER	Kamiz, Obscura Oculus	49da6a78-f3b2-4691-975c-efbb644311f3	data/raw-factions/esper/esper.profile.json#/commander_compass/weird_stretch_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	esper_claim_0003;esper_claim_0005;esper_claim_0006	Legendary Creature — Octopus Rogue; CI=WUB; oracle_id=49da6a78-f3b2-4691-975c-efbb644311f3	Obscura Operation is exact White/Blue/Black support, and Kamiz shows Esper as precise evasive pressure rather than a pure control shell.	src_vm_wub_commander_jsonl_20260529	src_vm_wub_commander_jsonl_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Same-color product support; not Esper canon evidence. Do not display as a lore-forward Alara recommendation. The player wants classic draw-go control, no combat focus, or New Capenna identity treated as Alaran Esper. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	4
ESPER	Aminatou, the Fateshifter	3a30089d-cd2d-49be-9b06-7a2454117692	data/raw-factions/esper/esper.profile.json#/commander_compass/advanced_complexity_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	esper_claim_0003;esper_claim_0004;esper_claim_0005	Legendary Planeswalker — Aminatou; CI=WUB; oracle_id=3a30089d-cd2d-49be-9b06-7a2454117692	Subjective Reality is exact White/Blue/Black support, and Aminatou rewards top-of-library setup, blink value, and deliberately chosen draws.	src_vm_wub_commander_jsonl_20260529	src_vm_wub_commander_jsonl_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support; not Esper canon evidence. The player wants simple combat math or dislikes managing the top card of the library. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	5
ESPER	Urza, Chief Artificer	9deced63-80d0-419e-a5ac-71b06ba1459e	data/raw-factions/esper/esper.profile.json#/commander_compass/advanced_complexity_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	esper_claim_0003;esper_claim_0005;esper_claim_0006	Legendary Creature — Human Artificer; CI=WUB; oracle_id=9deced63-80d0-419e-a5ac-71b06ba1459e	Urza's Iron Alliance is exact White/Blue/Black support, and Urza turns artifact creatures and token production into a designed board state.	src_vm_wub_commander_jsonl_20260529	src_vm_wub_commander_jsonl_20260529=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support; not Esper canon evidence. Keep artifacts as gameplay texture rather than material-lore proof. The player wants spell control with few permanents or wants artifact lore treated as Esper proof. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	6
GRIXIS	Kess, Dissident Mage	f5092c14-eec4-472c-999c-ba96c36b2fbb	data/raw-factions/grixis/grixis.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	grixis_claim_0002;grixis_claim_0004;grixis_claim_0006	Legendary Creature — Human Wizard; CI=UBR; oracle_id=f5092c14-eec4-472c-999c-ba96c36b2fbb	Arcane Wizardry and local exact-color Commander data support Kess as a survival-control spell lane where every answered threat can become later leverage.	src_vm_second_commander_recommendations_ubr;src_scryfall_commander_index_local	src_vm_second_commander_recommendations_ubr=;src_scryfall_commander_index_local=	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Grixis canon evidence. Do not display with public color-code match wording. The player wants creature-forward combat, low graveyard bookkeeping, or Grixis story proof rather than product support. Unresolved provenance IDs: src_vm_second_commander_recommendations_ubr, src_scryfall_commander_index_local.	None	NOT_APPLICABLE	1
GRIXIS	Nekusar, the Mindrazer	8a5e3c8e-8e22-49b9-8ee5-4a36361f0da6	data/raw-factions/grixis/grixis.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	grixis_claim_0003;grixis_claim_0004;grixis_claim_0007	Legendary Creature — Zombie Wizard; CI=UBR; oracle_id=8a5e3c8e-8e22-49b9-8ee5-4a36361f0da6	Mind Seize identifies Nekusar as local support for turning card flow into pressure, matching Grixis survival through advantage and punishment.	src_vm_second_commander_recommendations_ubr;src_scryfall_commander_index_local	src_vm_second_commander_recommendations_ubr=;src_scryfall_commander_index_local=	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Grixis canon evidence. Do not treat wheel gameplay as the whole shard identity. The player dislikes high-threat table posture, wheel sequencing, or damage engines that ask the whole table to respond. Unresolved provenance IDs: src_vm_second_commander_recommendations_ubr, src_scryfall_commander_index_local.	None	NOT_APPLICABLE	2
GRIXIS	Jeleva, Nephalia's Scourge	a014f283-c531-415c-ac00-e6773ea5d64d	data/raw-factions/grixis/grixis.profile.json#/commander_compass/native_fit_commanders/2	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	grixis_claim_0004;grixis_claim_0006;grixis_claim_0008	Legendary Creature — Vampire Wizard; CI=UBR; oracle_id=a014f283-c531-415c-ac00-e6773ea5d64d	Mind Seize uses Jeleva as the main exact-color commander, and her play pattern turns opponents' resources into immediate leverage without creating story-world Grixis claims.	src_vm_second_commander_recommendations_ubr;src_scryfall_commander_index_local	src_vm_second_commander_recommendations_ubr=;src_scryfall_commander_index_local=	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Grixis canon evidence. Do not display as a public color-code identity lane. The player wants predictable self-contained engines, low variance, or a commander whose support is rooted in Alara lore. Unresolved provenance IDs: src_vm_second_commander_recommendations_ubr, src_scryfall_commander_index_local.	None	NOT_APPLICABLE	3
GRIXIS	Anhelo, the Painter	d3c3f293-6790-4dce-900a-8af0464c2572	data/raw-factions/grixis/grixis.profile.json#/commander_compass/weird_stretch_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	grixis_claim_0003;grixis_claim_0004	Legendary Creature — Vampire Assassin; CI=UBR; oracle_id=d3c3f293-6790-4dce-900a-8af0464c2572	Maestros Massacre is same-color product support for spell pressure and casualty, useful only as comparator gameplay language and not as Grixis canon.	src_vm_second_commander_recommendations_ubr;src_scryfall_commander_index_local	src_vm_second_commander_recommendations_ubr=;src_scryfall_commander_index_local=	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Comparator-only product support; not Grixis canon evidence. Do not merge Maestros family identity into Grixis. The player wants Alara-grounded flavor, low sacrifice cost, or a commander that is native to Grixis story context. Unresolved provenance IDs: src_vm_second_commander_recommendations_ubr, src_scryfall_commander_index_local.	None	NOT_APPLICABLE	4
GRIXIS	Mishra, Eminent One	d3438037-3efd-4ce0-88ec-6d48ab521992	data/raw-factions/grixis/grixis.profile.json#/commander_compass/advanced_complexity_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	grixis_claim_0004;grixis_claim_0007	Legendary Creature — Human Artificer; CI=UBR; oracle_id=d3438037-3efd-4ce0-88ec-6d48ab521992	Mishra's Burnished Banner is exact-color support for artifact-copy pressure, a strong resource-conversion lane when treated as gameplay support only.	src_vm_second_commander_recommendations_ubr;src_scryfall_commander_index_local	src_vm_second_commander_recommendations_ubr=;src_scryfall_commander_index_local=	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Grixis canon evidence. The player wants low board complexity, combat-first play, or artifact lore promoted into Grixis canon. Unresolved provenance IDs: src_vm_second_commander_recommendations_ubr, src_scryfall_commander_index_local.	None	NOT_APPLICABLE	5
JUND	Prossh, Skyraider of Kher	868882d2-ed4e-4171-a17c-478a341080fb	data/raw-factions/jund/jund.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	jund_claim_0005;jund_claim_0006;jund_claim_0008;jund_claim_0010	Legendary Creature — Dragon; CI=BRG; oracle_id=868882d2-ed4e-4171-a17c-478a341080fb	Power Hungry is an exact Black/Red/Green support deck, and Prossh turns bodies into resources, pressure, and consequence without making sacrifice a canon claim.	src_vm_second_commander_recommendations_brg;src_scryfall_oracle_cards_local	src_vm_second_commander_recommendations_brg=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl;src_scryfall_oracle_cards_local=data/scryfall/raw/oracle-cards.json	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Jund canon evidence. Do not display with public color-code match wording. The player wants low-threat table politics, slow control, or Jund story validation rather than appetite-engine gameplay. Existing wording contains reviewer/source-method language and is not eligible as player copy.	None	NOT_APPLICABLE	1
JUND	Hearthhull, the Worldseed	UNRESOLVED	data/raw-factions/jund/jund.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	jund_claim_0005;jund_claim_0007;jund_claim_0010	Unresolved card	World Shaper is an exact Black/Red/Green support deck, and Hearthhull frames lands and graveyard value as spent material returning as pressure.	src_vm_second_commander_recommendations_brg;src_scryfall_oracle_cards_local	src_vm_second_commander_recommendations_brg=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl;src_scryfall_oracle_cards_local=data/scryfall/raw/oracle-cards.json	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Jund canon evidence. Keep lands/graveyard copy away from Golgari lifecycle or Grixis death-world doctrine. The player wants a commander that wins through pure combat speed or a lore-canon Jund figure. Canonical card name does not resolve in the committed Commander card index.	None	NOT_APPLICABLE	2
JUND	Disa the Restless	283bfc53-afd3-4d21-b7d5-5baba4232422	data/raw-factions/jund/jund.profile.json#/commander_compass/native_fit_commanders/2	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	jund_claim_0005;jund_claim_0007;jund_claim_0010	Legendary Creature — Human Scout; CI=BRG; oracle_id=283bfc53-afd3-4d21-b7d5-5baba4232422	Graveyard Overdrive is an exact Black/Red/Green support deck, and Disa turns discarded or dead material into survival-after-impact pressure.	src_vm_second_commander_recommendations_brg;src_scryfall_oracle_cards_local	src_vm_second_commander_recommendations_brg=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl;src_scryfall_oracle_cards_local=data/scryfall/raw/oracle-cards.json	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Jund canon evidence. Do not treat Disa's non-Jund story context as Jund lore. The player wants Alaran story figures, pure sacrifice combo, or a deck with no graveyard exposure. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	3
JUND	Henzie "Toolbox" Torre	5320f5a6-8066-47d4-aa0a-4c879f39d413	data/raw-factions/jund/jund.profile.json#/commander_compass/weird_stretch_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	jund_claim_0005;jund_claim_0010	Legendary Creature — Devil Rogue; CI=BRG; oracle_id=5320f5a6-8066-47d4-aa0a-4c879f39d413	Riveteers Rampage is exact Black/Red/Green product support, and Henzie can express speed, cost, and temporary pressure when kept away from Riveteers faction doctrine.	src_vm_second_commander_recommendations_brg;src_scryfall_oracle_cards_local	src_vm_second_commander_recommendations_brg=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl;src_scryfall_oracle_cards_local=data/scryfall/raw/oracle-cards.json	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Same-color product support only; Riveteers identity remains a Jund false positive. Do not display as a lore-forward Jund recommendation. The player is reading Riveteers family, labor, or New Capenna identity as if it were Jund. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	4
JUND	Auntie Ool, Cursewretch	e3cd53c1-86bd-4177-adb0-a1fa693b44c6	data/raw-factions/jund/jund.profile.json#/commander_compass/budget_friendly_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	jund_claim_0005;jund_claim_0006;jund_claim_0010	Legendary Creature — Goblin Warlock; CI=BRG; oracle_id=e3cd53c1-86bd-4177-adb0-a1fa693b44c6	Blight Curse is an exact Black/Red/Green support deck where counters, sacrifice, and attrition can read as careful appetite/consequence pressure.	src_vm_second_commander_recommendations_brg;src_scryfall_oracle_cards_local	src_vm_second_commander_recommendations_brg=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl;src_scryfall_oracle_cards_local=data/scryfall/raw/oracle-cards.json	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Jund canon evidence. The player wants the cleanest classic Jund sacrifice engine or dislikes counter-management gameplay. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	5
JUND	Lord Windgrace	38a55562-1e2d-4240-9454-219a4a25d38d	data/raw-factions/jund/jund.profile.json#/commander_compass/advanced_complexity_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE	jund_claim_0005;jund_claim_0007;jund_claim_0010	Legendary Planeswalker — Windgrace; CI=BRG; oracle_id=38a55562-1e2d-4240-9454-219a4a25d38d	Nature's Vengeance is an exact Black/Red/Green support deck where land recursion and graveyard value can serve Jund's survival/resource-conversion lane.	src_vm_second_commander_recommendations_brg;src_scryfall_oracle_cards_local	src_vm_second_commander_recommendations_brg=docs/research/vox_mana_second_commander_recommendations_enhanced.jsonl;src_scryfall_oracle_cards_local=data/scryfall/raw/oracle-cards.json	EVIDENCE_NEEDED	EVIDENCE_NEEDED	Product/operator support only; not Jund canon evidence. Land recursion is a Commander lane, not a new Jund lore claim. The player wants a simple creature combat deck or wants land recursion treated as Jund story canon. Current relationship bridge depends on generic color, product, or mechanical analogy rather than a direct native identity/card anchor.	None	NOT_APPLICABLE	6
NAYA	Pantlaza, Sun-Favored	b828ba28-e98d-498b-9ab4-d4aa7143e407	data/factions.json#/factions/NAYA/commander_compass/native_fit_commanders	GENERATED_ONLY_NONCANONICAL		Legendary Creature — Dinosaur; CI=WRG; oracle_id=b828ba28-e98d-498b-9ab4-d4aa7143e407	Veloci-Ramp-Tor is a Naya support row, and Pantlaza turns ramp plus creature-forward scale into visible board momentum without making Dinosaurs the whole Naya identity.			REJECTED	REJECTED	The player wants spell-stack play, hard control, or Naya story validation rather than creature-forward abundance. Generated-only candidate has no matching canonical raw relationship row.	None	NOT_APPLICABLE	1097
NAYA	Marath, Will of the Wild	fae87115-8749-4d25-a594-7139dd01a034	data/factions.json#/factions/NAYA/commander_compass/native_fit_commanders	GENERATED_ONLY_NONCANONICAL		Legendary Creature — Elemental Beast; CI=WRG; oracle_id=fae87115-8749-4d25-a594-7139dd01a034	Nature of the Beast is a Naya support row, and Marath gives protected-board growth a flexible outlet across counters, bodies, and damage.			REJECTED	REJECTED	The player wants a single linear creature tribe or a low-tracking beginner deck. Generated-only candidate has no matching canonical raw relationship row.	None	NOT_APPLICABLE	1098
NAYA	Shalai and Hallar	e7604cd9-d00d-4957-82c9-46a7cdb88209	data/factions.json#/factions/NAYA/commander_compass/native_fit_commanders	GENERATED_ONLY_NONCANONICAL		Legendary Creature — Angel Elf; CI=WRG; oracle_id=e7604cd9-d00d-4957-82c9-46a7cdb88209	Call for Backup is a Naya support row, and Shalai and Hallar turn counter growth into protective pressure without adding new Naya canon.			REJECTED	REJECTED	The player dislikes counter tracking or wants noncombat combo as the primary plan. Generated-only candidate has no matching canonical raw relationship row.	None	NOT_APPLICABLE	1099
ABZAN	Felothar the Steadfast	2b3f791a-d672-46fb-a03a-96e19f2c3121	data/raw-factions/abzan/abzan.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Warrior; CI=WBG; oracle_id=2b3f791a-d672-46fb-a03a-96e19f2c3121	The official Tarkir: Dragonstorm decklist identifies Felothar the Steadfast as the face commander for Abzan Armor.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Does not prove canon lore or character biography. Does not prove popularity, power level, legality, or metagame position. Use only for official product navigation or support-only deck exploration; do not use as metagame, popularity, legality, or lore proof. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
ABZAN	Betor, Ancestor's Voice	990b5e12-6e04-4832-9d64-87278f12cbda	data/raw-factions/abzan/abzan.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Spirit Dragon; CI=WBG; oracle_id=990b5e12-6e04-4832-9d64-87278f12cbda	The official Tarkir: Dragonstorm decklist identifies Betor, Ancestor's Voice as the featured commander for Abzan Armor.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Does not prove canon lore or character biography. Does not prove popularity, power level, legality, or metagame position. Use only for official product navigation or support-only deck exploration; do not use as metagame, popularity, legality, or lore proof. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	2
TEMUR	Eshki, Temur's Roar	1b162dd3-3be6-406d-bf86-f7cc9eff098d	data/raw-factions/temur/temur.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Human Warrior; CI=URG; oracle_id=1b162dd3-3be6-406d-bf86-f7cc9eff098d	The official Tarkir: Dragonstorm decklist identifies Eshki, Temur's Roar as the face commander for Temur Roar.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Does not prove canon lore or character biography. Does not prove popularity, power level, legality, or metagame position. Use only for official product navigation or support-only deck exploration; do not use as metagame, popularity, legality, or lore proof. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
TEMUR	Ureni of the Unwritten	99c2d3ef-e5b4-48cd-b3f5-de9b02c7c36a	data/raw-factions/temur/temur.profile.json#/commander_compass/native_fit_commanders/1	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Spirit Dragon; CI=URG; oracle_id=99c2d3ef-e5b4-48cd-b3f5-de9b02c7c36a	The official Tarkir: Dragonstorm decklist identifies Ureni of the Unwritten as the featured commander for Temur Roar.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Does not prove canon lore or character biography. Does not prove popularity, power level, legality, or metagame position. Use only for official product navigation or support-only deck exploration; do not use as metagame, popularity, legality, or lore proof. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	2
SULTAI	Kotis, Sibsig Champion	0177b410-b559-491f-b393-ac3ed774653c	data/raw-factions/sultai/sultai.profile.json#/commander_compass/native_fit_commanders/0	APPROVED_COMMANDER_GUIDANCE_CANDIDATE		Legendary Creature — Zombie Warrior; CI=UBG; oracle_id=0177b410-b559-491f-b393-ac3ed774653c	The official Tarkir: Dragonstorm decklist identifies Kotis, Sibsig Champion as the face commander for Sultai Arisen.			EVIDENCE_NEEDED	EVIDENCE_NEEDED	Does not prove canon lore or character biography. Does not prove popularity, power level, legality, or metagame position. Use only for official product navigation or support-only deck exploration; do not use as metagame, popularity, legality, or lore proof. Candidate uses missing, string-only, or incomplete claim/source provenance.	None	NOT_APPLICABLE	1
