path	category	disposition	basis
docs/handoffs/2026-07-22-1035-codex-vm527-abzan-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-1549-codex-vm528-temur-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-1758-codex-vm528-temur-candidate-workflow.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-1911-codex-vm528-temur-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-2039-codex-vm529-sultai-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-2123-codex-vm529-sultai-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-2213-codex-vm530-mardu-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-2235-codex-vm530-mardu-candidate-workflow.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-2258-codex-vm530-mardu-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-0614-codex-vm530-mardu-certification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-0800-codex-vm531-jeskai-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-0825-codex-vm531-jeskai-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-0937-codex-vm531-jeskai-candidate-workflow.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-1123-codex-vm531-jeskai-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-1215-codex-vm531-jeskai-certification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-1646-codex-vm532-yore-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-1818-codex-vm532-yore-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-2042-codex-vm532-yore-certification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-2108-codex-vm533-glint-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-23-2323-codex-vm534-dune-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-24-1330-codex-vm535-ink-candidate-workflow.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-24-2014-codex-vm537-colorless-candidate-workflow.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-24-2031-codex-vm537-colorless-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-24-2245-codex-vm538-wubrg-candidate-workflow.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-24-2300-codex-vm538-wubrg-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-01-0900-codex-vm551-placement-system-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-01-1205-codex-vm551-final-compatibility-reconciliation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-01-1653-codex-vm551-consumer-map-completion.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-01-1735-codex-vm551-final-consumer-map-correction.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-01-1836-codex-vm551-gate-a-design.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-01-1924-codex-vm551-gate-a-implementation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-01-2330-codex-vm551-gate-a-owner-qa-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-09-2010-codex-vm553-37-identity-relationship-guide.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-20-2029-codex-vm574-card-signals-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-08-29-2311-codex-vm596-wubrg-semantic-repair.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-09-01-0901-codex-vm616-maze-context-recovery-owner-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-09-01-1755-codex-vm619-guided-reading-owner-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-09-03-0004-codex-vm016-local-reading-return.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-09-13-2125-codex-vm647-privacy-service-accuracy.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/HANDOFF_INDEX.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/CRIT-001-identity-recovery-ledger.json	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-502-prismari-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-503-quandrix-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-504-silverquill-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-505-witherbloom-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-506-lorehold-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-507-izzet-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-508-azorius-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-509-boros-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-510-rakdos-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-511-golgari-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-512-gruul-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-513-dimir-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-514-orzhov-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-515-selesnya-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-516-simic-drift-preflight.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-516-simic-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-517-white-drift-preflight-rerun.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-517-white-drift-preflight.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-517-white-independent-review.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-518-blue-drift-preflight.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-518-blue-independent-review.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-518-blue-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-519-black-drift-preflight.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-519-black-independent-review.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-519-black-replacement-independent-review.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-519-black-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-520-red-drift-preflight.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-520-red-independent-review.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-520-red-replacement-independent-review.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-520-red-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-521-green-drift-preflight.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-521-green-independent-review.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-521-green-provenance-rereview.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-535-ink-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/incidents/recoveries/VM-538-wubrg-semantic-recovery.md	historical evidence	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/backlog/VM-009-32-deck-challenge-saved-taste-profile-deck-import-later.md	active backlog	SUPERSEDE/CLOSE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/backlog/VM-014-ui-shell-cleanup-legacy-terminal-follow-up.md	active backlog	SUPERSEDE/CLOSE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/backlog/VM-236-sultai-live-copy-polish-identity-display-repair.md	active backlog	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/backlog/VM-422-account-deck-links-community-deck-ledger.md	active backlog	SUPERSEDE/CLOSE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/backlog/VM-446-vm422-live-private-deck-link-rls-proof.md	active backlog	SUPERSEDE/CLOSE	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/board.md	current task/navigation	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-002-cleanup-batch-1-foundation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-003-scryfall-discovery-foundation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-005-archscry-maze-ux-continuity-link-reliability.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-016-archscry-profile-return-qr.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-106-frontend-hardening-phase-1-security-accessibility.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-117-phase-7-performance-pass-script-deferral-cls-lighthouse.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-130-archscry-live-dossier-console-redesign.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-135-archscry-card-voices-identity-story-land-dedupe.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-136-archscry-precon-layer.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-137-faction-native-precons.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-146-cdn-font-dependency-review.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-147A-home-route-css-js-risk-reduction.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-147B-archscry-route-css-js-risk-reduction.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-147C-maze-route-css-js-risk-reduction.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-154-home-hero-horizontal-overflow-containment.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-155-targeted-supabase-frontend-security-review.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-157-bant-identity-metaphysics-authoring-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-158-bant-docs-parity-fill-pass.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-159-bant-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-159A-bant-raw-packet-reconciliation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-160-bant-controlled-placement-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-161-mana-base-basics-placeholder-suppression.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-162-mana-base-empty-tier-suppression.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-163-esper-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-163A-VM-164-esper-packet-repair-base-docs.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-164-grixis-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-165-esper-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-165-grixis-identity-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-166-esper-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-166-grixis-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-167-esper-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-167-grixis-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-168-bant-downstream-lore-reconciliation.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-168-grixis-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-175-bant-esper-dossier-recommendation-parity-audit.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-176-jund-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-177-jund-identity-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-178-jund-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-179-jund-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-180-jund-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-181-naya-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-182-naya-identity-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-183-naya-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-184-naya-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-185-naya-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-186-jund-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-188-naya-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-189-jund-dossier-empty-panel-link-dedup-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-190-jund-starter-cards-mana-base-coverage.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-191-jund-archscry-placement-surface-completeness.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-196-naya-live-parity-archscry-text-hardening.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-197-abzan-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-198-abzan-identity-and-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-199-abzan-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-200-abzan-houses-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-200-abzan-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-201-abzan-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-201-tarkir-clan-source-folder-restore.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-202-abzan-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-203-temur-frontier-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-204-temur-frontier-identity-and-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-205-temur-frontier-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-206-temur-frontier-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-207-temur-frontier-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-208-temur-frontier-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-209-sultai-brood-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-210-sultai-brood-identity-and-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-211-sultai-brood-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-212-sultai-brood-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-213-sultai-brood-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-214-sultai-brood-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-215-abzan-dossier-manual-qa-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-221-temur-live-parity-archscry-text-hardening.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-222-temur-dossier-link-maze-qa-repair.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-223-mardu-horde-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-224-mardu-horde-identity-and-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-225-mardu-horde-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-226-mardu-horde-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-227-mardu-horde-raw-packet-review-gate.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-228-mardu-horde-controlled-runtime-promotion.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-229-jeskai-way-source-packet-evidence-ledger.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-230-jeskai-way-identity-and-metaphysics.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-231-jeskai-way-docs-parity-fill.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/kanban/done/VM-232-jeskai-way-raw-faction-source-packet.md	historical Done card	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
